VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,YEAR,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS
Aedes aegypti,309,published,point,-999,-6.22,106.87,1971,Indonesia,IDN,1013696,NA
Aedes aegypti,310,published,point,-999,-3.75,39.82,1971,Kenya,KEN,133,NA
Aedes aegypti,311,published,point,-999,-3.62,30.58,1971,United Republic of Tanzania,TZA,257,NA
Aedes aegypti,312,published,point,-999,10.35,-66.99,1971,Venezuela,VEN,263,NA
Aedes aegypti,313,published,point,-999,10.49,-66.87,1971,Venezuela,VEN,263,NA
Aedes aegypti,314,published,point,-999,10.5,-66.92,1971,Venezuela,VEN,263,NA
Aedes aegypti,315,published,point,-999,16.49,97.63,1971,Myanmar,MMR,1011440,NA
Aedes aegypti,316,published,point,-999,16.77,94.73,1971,Myanmar,MMR,1011440,NA
Aedes aegypti,317,published,point,-999,17.33,96.5,1971,Myanmar,MMR,1011440,NA
Aedes aegypti,318,published,point,-999,18.38,-65.72,1971,Puerto Rico,PRI,200,NA
Aedes aegypti,319,published,point,-999,18.38,-65.82,1971,Puerto Rico,PRI,200,NA
Aedes aegypti,320,published,point,-999,18.4,-66.04,1971,Puerto Rico,PRI,200,NA
Aedes aegypti,321,published,point,-999,20.14,94.9,1971,Myanmar,MMR,1011440,NA
Aedes aegypti,322,published,point,-999,22.11,95.14,1971,Myanmar,MMR,1011440,NA
Aedes aegypti,323,published,point,-999,34.45,-81.78,1971,United States of America,USA,259,NA
Aedes aegypti,324,published,point,-999,-22.27,166.45,1972,New Caledonia,NCL,178,NA
Aedes aegypti,325,published,point,-999,-21.57,165.48,1972,New Caledonia,NCL,178,NA
Aedes aegypti,326,published,point,-999,-21.4,165.82,1972,New Caledonia,NCL,178,NA
Aedes aegypti,327,published,point,-999,-21.13,164.89,1972,New Caledonia,NCL,178,NA
Aedes aegypti,328,published,point,-999,-21.06,164.85,1972,New Caledonia,NCL,178,NA
Aedes aegypti,329,published,point,-999,-20.66,166.54,1972,New Caledonia,NCL,178,NA
Aedes aegypti,330,published,point,-999,-20.6,166.57,1972,New Caledonia,NCL,178,NA
Aedes aegypti,331,published,point,-999,-20.45,166.6,1972,New Caledonia,NCL,178,NA
Aedes aegypti,332,published,point,-999,-20.41,166.61,1972,New Caledonia,NCL,178,NA
Aedes aegypti,333,published,point,-999,-19.06,-169.87,1972,Niue,NIU,183,NA
Aedes aegypti,334,published,point,-999,-13.91,-171.73,1972,Samoa,WSM,212,NA
Aedes aegypti,335,published,point,-999,-7.49,178.68,1972,Tuvalu,TUV,252,NA
Aedes aegypti,336,published,point,-999,-3.75,39.82,1972,Kenya,KEN,133,NA
Aedes aegypti,337,published,point,-999,-0.5,30.5,1972,Uganda,UGA,253,NA
Aedes aegypti,338,published,point,-999,-0.4,31.15,1972,Uganda,UGA,253,NA
Aedes aegypti,339,published,point,-999,-0.34,31.73,1972,Uganda,UGA,253,NA
Aedes aegypti,340,published,point,-999,0.32,32.58,1972,Uganda,UGA,253,NA
Aedes aegypti,341,published,point,-999,0.71,30.05,1972,Uganda,UGA,253,NA
Aedes aegypti,342,published,point,-999,5.5,-54.08,1972,Suriname,SUR,233,NA
Aedes aegypti,343,published,point,-999,5.83,-55.17,1972,Suriname,SUR,233,NA
Aedes aegypti,344,published,point,-999,7.35,-11.7,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,345,published,point,-999,7.43,-11.83,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,346,published,point,-999,7.67,-10.97,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,347,published,point,-999,7.71,-11.93,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,348,published,point,-999,7.77,-12.08,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,349,published,point,-999,7.98,-10.68,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,350,published,point,-999,8.33,-13.07,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,351,published,point,-999,8.34,-10.38,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,352,published,point,-999,8.42,-13.27,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,353,published,point,-999,8.45,-11.7,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,354,published,point,-999,8.47,-13.26,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,355,published,point,-999,8.48,-13.24,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,356,published,point,-999,8.49,-13.23,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,357,published,point,-999,8.7,-13.07,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,358,published,point,-999,8.72,-11.95,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,359,published,point,-999,8.76,-75.88,1972,Colombia,COL,57,NA
Aedes aegypti,360,published,point,-999,8.76,-11.83,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,361,published,point,-999,9.05,-76,1972,Colombia,COL,57,NA
Aedes aegypti,362,published,point,-999,9.33,-12.3,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,363,published,point,-999,9.52,-11.37,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,364,published,point,-999,9.53,-11.36,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,365,published,point,-999,9.68,-11.73,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,366,published,point,-999,9.69,-11.72,1972,Sierra Leone,SLE,221,NA
Aedes aegypti,367,published,point,-999,12.96,77.58,1972,India,IND,115,NA
Aedes aegypti,368,published,point,-999,17.97,-66.91,1972,Puerto Rico,PRI,200,NA
Aedes aegypti,369,published,point,-999,18.52,73.88,1972,India,IND,115,NA
Aedes aegypti,370,published,point,-999,18.52,73.87,1972,India,IND,115,NA
Aedes aegypti,371,published,point,-999,18.52,73.87,1972,India,IND,115,NA
Aedes aegypti,372,published,point,-999,18.55,73.83,1972,India,IND,115,NA
Aedes aegypti,373,published,point,-999,29.67,-82.36,1972,United States of America,USA,259,NA
Aedes aegypti,374,published,point,-999,41.18,-73.89,1972,United States of America,USA,259,NA
Aedes aegypti,375,published,point,-999,-9.58,160.15,1973,Solomon Islands,SLB,1011444,NA
Aedes aegypti,376,published,point,-999,-3.75,39.82,1973,Kenya,KEN,133,NA
Aedes aegypti,377,published,point,-999,5.56,-0.2,1973,Ghana,GHA,94,NA
Aedes aegypti,378,published,point,-999,12.92,79.14,1973,India,IND,115,NA
Aedes aegypti,379,published,point,-999,12.96,77.58,1973,India,IND,115,NA
Aedes aegypti,380,published,point,-999,13.71,74.66,1973,India,IND,115,NA
Aedes aegypti,381,published,point,-999,13.79,100.57,1973,Thailand,THA,240,NA
Aedes aegypti,382,published,point,-999,14.42,-16.97,1973,Senegal,SEN,217,NA
Aedes aegypti,383,published,point,-999,14.67,-17.44,1973,Senegal,SEN,217,NA
Aedes aegypti,384,published,point,-999,14.75,-17.42,1973,Senegal,SEN,217,NA
Aedes aegypti,385,published,point,-999,14.81,-16.83,1973,Senegal,SEN,217,NA
Aedes aegypti,386,published,point,-999,15.9,73.82,1973,India,IND,115,NA
Aedes aegypti,387,published,point,-999,16.66,73.52,1973,India,IND,115,NA
Aedes aegypti,388,published,point,-999,16.68,74.46,1973,India,IND,115,NA
Aedes aegypti,389,published,point,-999,16.7,74.23,1973,India,IND,115,NA
Aedes aegypti,390,published,point,-999,16.7,74.23,1973,India,IND,115,NA
Aedes aegypti,391,published,point,-999,16.82,74.64,1973,India,IND,115,NA
Aedes aegypti,392,published,point,-999,16.86,74.57,1973,India,IND,115,NA
Aedes aegypti,393,published,point,-999,16.92,73.93,1973,India,IND,115,NA
Aedes aegypti,394,published,point,-999,17.29,74.18,1973,India,IND,115,NA
Aedes aegypti,395,published,point,-999,17.53,73.51,1973,India,IND,115,NA
Aedes aegypti,396,published,point,-999,17.67,75.9,1973,India,IND,115,NA
Aedes aegypti,397,published,point,-999,17.67,75.9,1973,India,IND,115,NA
Aedes aegypti,398,published,point,-999,17.69,74,1973,India,IND,115,NA
Aedes aegypti,399,published,point,-999,18.17,76.03,1973,India,IND,115,NA
Aedes aegypti,400,published,point,-999,18.17,73.77,1973,India,IND,115,NA
Aedes aegypti,401,published,point,-999,18.21,-67.14,1973,Puerto Rico,PRI,200,NA
Aedes aegypti,402,published,point,-999,18.44,-66.05,1973,Puerto Rico,PRI,200,NA
Aedes aegypti,403,published,point,-999,18.46,74.58,1973,India,IND,115,NA
Aedes aegypti,404,published,point,-999,18.5,73.87,1973,India,IND,115,NA
Aedes aegypti,405,published,point,-999,18.51,73.86,1973,India,IND,115,NA
Aedes aegypti,406,published,point,-999,18.51,73.86,1973,India,IND,115,NA
Aedes aegypti,407,published,point,-999,18.51,73.87,1973,India,IND,115,NA
Aedes aegypti,408,published,point,-999,18.52,73.86,1973,India,IND,115,NA
Aedes aegypti,409,published,point,-999,18.52,73.85,1973,India,IND,115,NA
Aedes aegypti,410,published,point,-999,18.53,73.91,1973,India,IND,115,NA
Aedes aegypti,411,published,point,-999,18.53,73.89,1973,India,IND,115,NA
Aedes aegypti,412,published,point,-999,18.53,73.87,1973,India,IND,115,NA
Aedes aegypti,413,published,point,-999,18.56,73.76,1973,India,IND,115,NA
Aedes aegypti,414,published,point,-999,18.58,73.83,1973,India,IND,115,NA
Aedes aegypti,415,published,point,-999,18.62,73.81,1973,India,IND,115,NA
Aedes aegypti,416,published,point,-999,18.62,73.84,1973,India,IND,115,NA
Aedes aegypti,417,published,point,-999,18.63,73.78,1973,India,IND,115,NA
Aedes aegypti,418,published,point,-999,18.68,73.73,1973,India,IND,115,NA
Aedes aegypti,419,published,point,-999,18.9,72.81,1973,India,IND,115,NA
Aedes aegypti,420,published,point,-999,18.95,72.83,1973,India,IND,115,NA
Aedes aegypti,421,published,point,-999,18.95,72.8,1973,India,IND,115,NA
Aedes aegypti,422,published,point,-999,18.98,72.84,1973,India,IND,115,NA
Aedes aegypti,423,published,point,-999,18.99,73.11,1973,India,IND,115,NA
Aedes aegypti,424,published,point,-999,19,72.84,1973,India,IND,115,NA
Aedes aegypti,425,published,point,-999,19.01,72.86,1973,India,IND,115,NA
Aedes aegypti,426,published,point,-999,19.15,77.31,1973,India,IND,115,NA
Aedes aegypti,427,published,point,-999,19.19,72.97,1973,India,IND,115,NA
Aedes aegypti,428,published,point,-999,19.19,72.97,1973,India,IND,115,NA
Aedes aegypti,429,published,point,-999,19.21,73.16,1973,India,IND,115,NA
Aedes aegypti,430,published,point,-999,19.26,76.77,1973,India,IND,115,NA
Aedes aegypti,431,published,point,-999,19.3,73.06,1973,India,IND,115,NA
Aedes aegypti,432,published,point,-999,19.84,75.89,1973,India,IND,115,NA
Aedes aegypti,433,published,point,-999,19.89,75.32,1973,India,IND,115,NA
Aedes aegypti,434,published,point,-999,19.89,75.32,1973,India,IND,115,NA
Aedes aegypti,435,published,point,-999,19.99,72.73,1973,India,IND,115,NA
Aedes aegypti,436,published,point,-999,20.05,78.96,1973,India,IND,115,NA
Aedes aegypti,437,published,point,-999,20.1,77.14,1973,India,IND,115,NA
Aedes aegypti,438,published,point,-999,20.34,79.16,1973,India,IND,115,NA
Aedes aegypti,439,published,point,-999,20.4,78.14,1973,India,IND,115,NA
Aedes aegypti,440,published,point,-999,20.53,76.18,1973,India,IND,115,NA
Aedes aegypti,441,published,point,-999,20.56,78.84,1973,India,IND,115,NA
Aedes aegypti,442,published,point,-999,20.7,76.57,1973,India,IND,115,NA
Aedes aegypti,443,published,point,-999,20.7,77,1973,India,IND,115,NA
Aedes aegypti,444,published,point,-999,20.73,78.32,1973,India,IND,115,NA
Aedes aegypti,445,published,point,-999,20.75,78.6,1973,India,IND,115,NA
Aedes aegypti,446,published,point,-999,20.86,77.73,1973,India,IND,115,NA
Aedes aegypti,447,published,point,-999,21.16,79.09,1973,India,IND,115,NA
Aedes aegypti,448,published,point,-999,21.17,79.66,1973,India,IND,115,NA
Aedes aegypti,449,published,point,-999,21.22,79.2,1973,India,IND,115,NA
Aedes aegypti,450,published,point,-999,21.23,79.2,1973,India,IND,115,NA
Aedes aegypti,451,published,point,-999,21.25,77.51,1973,India,IND,115,NA
Aedes aegypti,452,published,point,-999,21.39,78.92,1973,India,IND,115,NA
Aedes aegypti,453,published,point,-999,21.46,80.2,1973,India,IND,115,NA
Aedes aegypti,454,published,point,-999,21.53,79.34,1973,India,IND,115,NA
Aedes aegypti,455,published,point,-999,21.65,78.18,1973,India,IND,115,NA
Aedes aegypti,456,published,point,-999,24.57,77.72,1973,India,IND,115,NA
Aedes aegypti,457,published,point,-999,28.99,77.02,1973,India,IND,115,NA
Aedes aegypti,458,published,point,-999,-21.14,-175.22,1974,Tonga,TON,245,NA
Aedes aegypti,459,published,point,-999,-18.14,178.44,1974,Fiji,FJI,83,NA
Aedes aegypti,460,published,point,-999,-18.13,178.43,1974,Fiji,FJI,83,NA
Aedes aegypti,461,published,point,-999,-17.8,177.42,1974,Fiji,FJI,83,NA
Aedes aegypti,462,published,point,-999,-17.61,177.45,1974,Fiji,FJI,83,NA
Aedes aegypti,463,published,point,-999,-16.25,168.16,1974,Vanuatu,VUT,262,NA
Aedes aegypti,464,published,point,-999,-9.42,179.86,1974,Tuvalu,TUV,252,NA
Aedes aegypti,465,published,point,-999,-8.51,179.19,1974,Tuvalu,TUV,252,NA
Aedes aegypti,466,published,point,-999,-6.21,106.85,1974,Indonesia,IDN,1013696,NA
Aedes aegypti,467,published,point,-999,-6.18,106.86,1974,Indonesia,IDN,1013696,NA
Aedes aegypti,468,published,point,-999,-6.16,106.8,1974,Indonesia,IDN,1013696,NA
Aedes aegypti,469,published,point,-999,-6.15,106.84,1974,Indonesia,IDN,1013696,NA
Aedes aegypti,470,published,point,-999,-3.75,39.82,1974,Kenya,KEN,133,NA
Aedes aegypti,471,published,point,-999,-1.29,36.85,1974,Kenya,KEN,133,NA
Aedes aegypti,472,published,point,-999,-0.52,166.93,1974,Nauru,NRU,173,NA
Aedes aegypti,473,published,point,-999,-0.52,166.92,1974,Nauru,NRU,173,NA
Aedes aegypti,474,published,point,-999,1.3,103.85,1974,Singapore,SGP,222,NA
Aedes aegypti,475,published,point,-999,1.45,125.2,1974,Indonesia,IDN,1013696,NA
Aedes aegypti,476,published,point,-999,3.21,101.64,1974,Malaysia,MYS,153,NA
Aedes aegypti,477,published,point,-999,7.12,171.06,1974,Marshall Islands,MHL,157,NA
Aedes aegypti,478,published,point,-999,7.12,171.37,1974,Marshall Islands,MHL,157,NA
Aedes aegypti,479,published,point,-999,8.95,-79.54,1974,Panama,PAN,191,NA
Aedes aegypti,480,published,point,-999,8.96,-79.53,1974,Panama,PAN,191,NA
Aedes aegypti,481,published,point,-999,15.14,145.72,1974,Northern Mariana Islands,MNP,185,NA
Aedes aegypti,482,published,point,-999,18.24,75.69,1974,India,IND,115,NA
Aedes aegypti,483,published,point,-999,18.24,75.69,1974,India,IND,115,NA
Aedes aegypti,484,published,point,-999,18.53,73.9,1974,India,IND,115,NA
Aedes aegypti,485,published,point,-999,18.53,73.87,1974,India,IND,115,NA
Aedes aegypti,486,published,point,-999,18.69,73.74,1974,India,IND,115,NA
Aedes aegypti,487,published,point,-999,20.46,99.91,1974,Myanmar,MMR,1011440,NA
Aedes aegypti,488,published,point,-999,20.73,95.45,1974,Myanmar,MMR,1011440,NA
Aedes aegypti,489,published,point,-999,20.78,97.04,1974,Myanmar,MMR,1011440,NA
Aedes aegypti,490,published,point,-999,22.94,97.75,1974,Myanmar,MMR,1011440,NA
Aedes aegypti,491,published,point,-999,28.99,77.01,1974,India,IND,115,NA
Aedes aegypti,492,published,point,-999,-18.24,-178.81,1975,Fiji,FJI,83,NA
Aedes aegypti,493,published,point,-999,-18.22,-178.8,1975,Fiji,FJI,83,NA
Aedes aegypti,494,published,point,-999,-18.13,178.43,1975,Fiji,FJI,83,NA
Aedes aegypti,495,published,point,-999,-18.11,178.41,1975,Fiji,FJI,83,NA
Aedes aegypti,496,published,point,-999,-14.33,-170.73,1975,American Samoa,ASM,5,NA
Aedes aegypti,497,published,point,-999,-14,-171.82,1975,Samoa,WSM,212,NA
Aedes aegypti,498,published,point,-999,-13.84,-172.1,1975,Samoa,WSM,212,NA
Aedes aegypti,499,published,point,-999,-13.84,-172.08,1975,Samoa,WSM,212,NA
Aedes aegypti,500,published,point,-999,-13.83,-171.75,1975,Samoa,WSM,212,NA
Aedes aegypti,501,published,point,-999,-13.72,-172.21,1975,Samoa,WSM,212,NA
Aedes aegypti,502,published,point,-999,-13.68,-172.19,1975,Samoa,WSM,212,NA
Aedes aegypti,503,published,point,-999,-13.66,-172.43,1975,Samoa,WSM,212,NA
Aedes aegypti,504,published,point,-999,-11.56,160.07,1975,Solomon Islands,SLB,1011444,NA
Aedes aegypti,505,published,point,-999,-9.43,160.05,1975,Solomon Islands,SLB,1011444,NA
Aedes aegypti,506,published,point,-999,-6.3,106.78,1975,Indonesia,IDN,1013696,NA
Aedes aegypti,507,unpublished,NA,NA,-6.27,106.8,1975,Indonesia,IDN,1013696,NA
Aedes aegypti,508,unpublished,NA,NA,-6.21,106.84,1975,Indonesia,IDN,1013696,NA
Aedes aegypti,509,unpublished,NA,NA,-6.2,106.86,1975,Indonesia,IDN,1013696,NA
Aedes aegypti,510,unpublished,NA,NA,-6.19,106.86,1975,Indonesia,IDN,1013696,NA
Aedes aegypti,511,published,point,-999,-6.18,106.86,1975,Indonesia,IDN,1013696,NA
Aedes aegypti,512,unpublished,NA,NA,-6.16,106.79,1975,Indonesia,IDN,1013696,NA
Aedes aegypti,513,unpublished,NA,NA,-6.15,106.83,1975,Indonesia,IDN,1013696,NA
Aedes aegypti,514,unpublished,NA,NA,-6.11,106.88,1975,Indonesia,IDN,1013696,NA
Aedes aegypti,515,published,point,-999,-4,39.59,1975,Kenya,KEN,133,NA
Aedes aegypti,516,published,point,-999,-3.97,39.5,1975,Kenya,KEN,133,NA
Aedes aegypti,517,published,point,-999,-3.95,39.53,1975,Kenya,KEN,133,NA
Aedes aegypti,518,published,point,-999,-2.54,37.53,1975,Kenya,KEN,133,NA
Aedes aegypti,519,published,point,-999,1.46,103.75,1975,Malaysia,MYS,153,NA
Aedes aegypti,520,published,point,-999,2.2,102.25,1975,Malaysia,MYS,153,NA
Aedes aegypti,521,published,point,-999,2.75,102.16,1975,Malaysia,MYS,153,NA
Aedes aegypti,522,published,point,-999,3.16,101.7,1975,Malaysia,MYS,153,NA
Aedes aegypti,523,published,point,-999,3.35,101.25,1975,Malaysia,MYS,153,NA
Aedes aegypti,524,published,point,-999,5,101,1975,Malaysia,MYS,153,NA
Aedes aegypti,525,published,point,-999,5.33,103.12,1975,Malaysia,MYS,153,NA
Aedes aegypti,526,published,point,-999,5.46,100.31,1975,Malaysia,MYS,153,NA
Aedes aegypti,527,published,point,-999,11.59,43.15,1975,Djibouti,DJI,70,NA
Aedes aegypti,528,published,point,-999,12.81,-3.61,1975,Burkina Faso,BFA,42,NA
Aedes aegypti,529,published,point,-999,13.75,100.52,1975,Thailand,THA,240,NA
Aedes aegypti,530,published,point,-999,28.59,77.22,1975,India,IND,115,NA
Aedes aegypti,531,published,point,-999,28.99,77.01,1975,India,IND,115,NA
Aedes aegypti,532,published,point,-999,29.67,-82.36,1975,United States of America,USA,259,NA
Aedes aegypti,533,published,point,-999,32.38,34.93,1975,Israel,ISR,121,NA
Aedes aegypti,534,published,point,-999,32.56,35.33,1975,Israel,ISR,121,NA
Aedes aegypti,535,published,point,-999,-22.27,166.45,1976,New Caledonia,NCL,178,NA
Aedes aegypti,536,published,point,-999,-22.23,166.44,1976,New Caledonia,NCL,178,NA
Aedes aegypti,537,published,point,-999,-21.23,-159.77,1976,Cook Islands,COK,60,NA
Aedes aegypti,538,published,point,-999,-17.69,178.81,1976,Fiji,FJI,83,NA
Aedes aegypti,539,published,point,-999,-16.84,-179.98,1976,Fiji,FJI,83,NA
Aedes aegypti,540,published,point,-999,-14.33,-170.84,1976,American Samoa,ASM,5,NA
Aedes aegypti,541,published,point,-999,-14.32,-170.7,1976,American Samoa,ASM,5,NA
Aedes aegypti,542,published,point,-999,-14.29,-170.66,1976,American Samoa,ASM,5,NA
Aedes aegypti,543,published,point,-999,-14.28,-170.69,1976,American Samoa,ASM,5,NA
Aedes aegypti,544,published,point,-999,-14.28,-170.7,1976,American Samoa,ASM,5,NA
Aedes aegypti,545,published,point,-999,-14.27,-170.62,1976,American Samoa,ASM,5,NA
Aedes aegypti,546,published,point,-999,-14.26,-170.59,1976,American Samoa,ASM,5,NA
Aedes aegypti,547,unpublished,NA,NA,-7.92,110.31,1976,Indonesia,IDN,1013696,NA
Aedes aegypti,548,unpublished,NA,NA,-7.92,110.32,1976,Indonesia,IDN,1013696,NA
Aedes aegypti,549,unpublished,NA,NA,-7.91,110.31,1976,Indonesia,IDN,1013696,NA
Aedes aegypti,550,unpublished,NA,NA,-7.91,110.3,1976,Indonesia,IDN,1013696,NA
Aedes aegypti,551,published,point,-999,-7.9,110.3,1976,Indonesia,IDN,1013696,NA
Aedes aegypti,552,unpublished,NA,NA,-7.9,110.33,1976,Indonesia,IDN,1013696,NA
Aedes aegypti,553,unpublished,NA,NA,-7.9,110.33,1976,Indonesia,IDN,1013696,NA
Aedes aegypti,554,unpublished,NA,NA,-7.9,110.34,1976,Indonesia,IDN,1013696,NA
Aedes aegypti,555,unpublished,NA,NA,-7.9,110.32,1976,Indonesia,IDN,1013696,NA
Aedes aegypti,556,published,point,-999,-7.68,110.53,1976,Indonesia,IDN,1013696,NA
Aedes aegypti,557,published,point,-999,-7.45,110.75,1976,Indonesia,IDN,1013696,NA
Aedes aegypti,558,published,point,-999,-4.03,39.69,1976,Kenya,KEN,133,NA
Aedes aegypti,559,published,point,-999,-4,39.59,1976,Kenya,KEN,133,NA
